Idx,Name,A,HSM,C,Cut,Wire,None,Path,Labeled
2107,210818_154_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_154_001.png,TRUE
2108,210818_154_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_154_002.png,TRUE
2109,210818_154_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_154_003.png,TRUE
2110,210818_154_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_154_004.png,TRUE
2111,210818_154_006.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_154_006.png,TRUE
2112,210818_154_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_154_007.png,TRUE
2113,210818_154_008.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_154_008.png,TRUE
2114,210818_155_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_155_001.png,TRUE
2115,210818_155_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_155_002.png,TRUE
2116,210818_155_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_155_003.png,TRUE
2117,210818_155_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_155_004.png,TRUE
2118,210818_155_006.png,0,1,0,0,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_155_006.png,TRUE
2119,210818_155_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_155_007.png,TRUE
2120,210818_155_008.png,1,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_155_008.png,TRUE
2121,210818_157_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_157_001.png,TRUE
2122,210818_157_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_157_002.png,TRUE
2123,210818_157_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_157_003.png,TRUE
2124,210818_157_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_157_004.png,TRUE
2125,210818_157_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_157_006.png,TRUE
2126,210818_157_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_157_007.png,TRUE
2127,210818_157_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_157_008.png,TRUE
2128,210818_551_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_551_001.png,TRUE
2129,210818_551_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_551_002.png,TRUE
2130,210818_551_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_551_003.png,TRUE
2131,210818_551_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_551_004.png,TRUE
2132,210818_551_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_551_006.png,TRUE
2133,210818_551_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_551_007.png,TRUE
2134,210818_551_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_551_008.png,TRUE
2135,210818_552_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_552_001.png,TRUE
2136,210818_552_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_552_002.png,TRUE
2137,210818_552_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_552_003.png,TRUE
2138,210818_552_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_552_004.png,TRUE
2139,210818_552_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_552_006.png,TRUE
2140,210818_552_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_552_007.png,TRUE
2141,210818_552_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_552_008.png,TRUE
2142,210818_553A_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_553A_001.png,TRUE
2143,210818_553A_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_553A_002.png,TRUE
2144,210818_553A_003.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_553A_003.png,FALSE
2145,210818_553A_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_553A_004.png,TRUE
2146,210818_553A_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_553A_006.png,TRUE
2147,210818_553A_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_553A_007.png,TRUE
2148,210818_553A_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_553A_008.png,TRUE
2149,210818_554_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_554_001.png,TRUE
2150,210818_554_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_554_002.png,TRUE
2151,210818_554_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_554_003.png,TRUE
2152,210818_554_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_554_004.png,TRUE
2153,210818_554_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_554_006.png,TRUE
2154,210818_554_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_554_007.png,TRUE
2155,210818_554_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_554_008.png,TRUE
2156,210818_555_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_555_001.png,TRUE
2157,210818_555_002.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_555_002.png,FALSE
2158,210818_555_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_555_003.png,TRUE
2159,210818_555_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_555_004.png,TRUE
2160,210818_555_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_555_006.png,TRUE
2161,210818_555_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_555_007.png,TRUE
2162,210818_555_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_555_008.png,TRUE
2163,210818_556_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_556_001.png,TRUE
2164,210818_556_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_556_002.png,TRUE
2165,210818_556_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_556_003.png,TRUE
2166,210818_556_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_556_004.png,TRUE
2167,210818_556_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_556_006.png,TRUE
2168,210818_556_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_556_007.png,TRUE
2169,210818_556_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210818_556_008.png,TRUE
2170,210819_153_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_153_001.png,TRUE
2171,210819_153_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_153_002.png,TRUE
2172,210819_153_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_153_003.png,TRUE
2173,210819_153_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_153_004.png,TRUE
2174,210819_153_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_153_006.png,TRUE
2175,210819_153_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_153_007.png,TRUE
2176,210819_153_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_153_008.png,TRUE
2177,210819_551_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_551_001.png,TRUE
2178,210819_551_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_551_002.png,TRUE
2179,210819_551_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_551_003.png,TRUE
2180,210819_551_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_551_004.png,TRUE
2181,210819_551_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_551_006.png,TRUE
2182,210819_551_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_551_007.png,TRUE
2183,210819_551_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_551_008.png,TRUE
2184,210819_552_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_552_001.png,TRUE
2185,210819_552_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_552_002.png,TRUE
2186,210819_552_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_552_003.png,TRUE
2187,210819_552_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_552_004.png,TRUE
2188,210819_552_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_552_006.png,TRUE
2189,210819_552_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_552_007.png,TRUE
2190,210819_552_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_552_008.png,TRUE
2191,210819_553_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_553_001.png,TRUE
2192,210819_553_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_553_002.png,TRUE
2193,210819_553_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_553_003.png,TRUE
2194,210819_553_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_553_004.png,TRUE
2195,210819_553_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_553_006.png,TRUE
2196,210819_553_007.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_553_007.png,FALSE
2197,210819_553_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_553_008.png,TRUE
2198,210819_557_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_557_001.png,TRUE
2199,210819_557_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_557_002.png,TRUE
2200,210819_557_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_557_003.png,TRUE
2201,210819_557_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_557_004.png,TRUE
2202,210819_557_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_557_006.png,TRUE
2203,210819_557_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_557_007.png,TRUE
2204,210819_557_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_557_008.png,TRUE
2205,210819_558_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_558_001.png,TRUE
2206,210819_558_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_558_002.png,TRUE
2207,210819_558_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_558_003.png,TRUE
2208,210819_558_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_558_004.png,TRUE
2209,210819_558_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_558_006.png,TRUE
2210,210819_558_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_558_007.png,TRUE
2211,210819_558_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210819_558_008.png,TRUE
2212,210825_110_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_110_001.png,TRUE
2213,210825_110_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_110_002.png,TRUE
2214,210825_110_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_110_003.png,TRUE
2215,210825_110_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_110_004.png,TRUE
2216,210825_110_006.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_110_006.png,TRUE
2217,210825_110_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_110_007.png,TRUE
2218,210825_110_008.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_110_008.png,TRUE
2219,210825_112_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_112_001.png,TRUE
2220,210825_112_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_112_002.png,TRUE
2221,210825_112_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_112_003.png,TRUE
2222,210825_112_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_112_004.png,TRUE
2223,210825_112_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_112_006.png,TRUE
2224,210825_112_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_112_007.png,TRUE
2225,210825_112_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_112_008.png,TRUE
2226,210825_113_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_113_001.png,TRUE
2227,210825_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_113_002.png,TRUE
2228,210825_113_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_113_003.png,TRUE
2229,210825_113_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_113_004.png,TRUE
2230,210825_113_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_113_006.png,TRUE
2231,210825_113_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_113_007.png,TRUE
2232,210825_113_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_113_008.png,TRUE
2233,210825_116_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_116_001.png,TRUE
2234,210825_116_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_116_002.png,TRUE
2235,210825_116_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_116_003.png,TRUE
2236,210825_116_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_116_004.png,TRUE
2237,210825_116_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_116_006.png,TRUE
2238,210825_116_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_116_007.png,TRUE
2239,210825_116_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_116_008.png,TRUE
2240,210825_118_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_118_001.png,TRUE
2241,210825_118_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_118_002.png,TRUE
2242,210825_118_003.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_118_003.png,FALSE
2243,210825_118_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_118_004.png,TRUE
2244,210825_118_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_118_006.png,TRUE
2245,210825_118_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_118_007.png,TRUE
2246,210825_118_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_118_008.png,TRUE
2247,210825_210_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_210_001.png,TRUE
2248,210825_210_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_210_002.png,TRUE
2249,210825_210_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_210_003.png,TRUE
2250,210825_210_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_210_004.png,TRUE
2251,210825_210_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_210_006.png,TRUE
2252,210825_210_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_210_007.png,TRUE
2253,210825_210_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_210_008.png,TRUE
2254,210825_211_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_211_001.png,TRUE
2255,210825_211_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_211_002.png,TRUE
2256,210825_211_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_211_003.png,TRUE
2257,210825_211_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_211_004.png,TRUE
2258,210825_211_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_211_006.png,TRUE
2259,210825_211_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_211_007.png,TRUE
2260,210825_211_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_211_008.png,TRUE
2261,210825_214_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_214_001.png,TRUE
2262,210825_214_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_214_002.png,TRUE
2263,210825_214_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_214_003.png,TRUE
2264,210825_214_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_214_004.png,TRUE
2265,210825_214_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_214_006.png,TRUE
2266,210825_214_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_214_007.png,TRUE
2267,210825_214_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_214_008.png,TRUE
2268,210825_215_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_215_001.png,TRUE
2269,210825_215_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_215_002.png,TRUE
2270,210825_215_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_215_003.png,TRUE
2271,210825_215_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_215_004.png,TRUE
2272,210825_215_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_215_006.png,TRUE
2273,210825_215_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_215_007.png,TRUE
2274,210825_215_008.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_215_008.png,TRUE
2275,210825_218_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_001.png,TRUE
2276,210825_218_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_002.png,TRUE
2277,210825_218_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_003.png,TRUE
2278,210825_218_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_004.png,TRUE
2279,210825_218_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_006.png,TRUE
2280,210825_218_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_007.png,TRUE
2281,210825_218_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_008.png,TRUE
2282,210825_311_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_001.png,TRUE
2283,210825_311_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_002.png,TRUE
2284,210825_311_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_003.png,TRUE
2285,210825_311_004.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_004.png,TRUE
2286,210825_311_006.png,0,1,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_006.png,TRUE
2287,210825_311_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_007.png,TRUE
2288,210825_311_008.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_008.png,TRUE
2289,210826_110_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_001.png,TRUE
2290,210826_110_002.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_002.png,FALSE
2291,210826_110_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_003.png,TRUE
2292,210826_110_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_004.png,TRUE
2293,210826_110_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_006.png,TRUE
2294,210826_110_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_007.png,TRUE
2295,210826_110_008.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_008.png,TRUE
2296,210826_111_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_001.png,TRUE
2297,210826_111_002.png,0,0,1,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_002.png,TRUE
2298,210826_111_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_003.png,TRUE
2299,210826_111_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_004.png,TRUE
2300,210826_111_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_006.png,TRUE
2301,210826_111_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_007.png,TRUE
2302,210826_111_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_008.png,TRUE
2303,210826_113_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_001.png,TRUE
2304,210826_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_002.png,TRUE
2305,210826_113_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_003.png,TRUE
