,Idx,Name,A,HSM,C,Cut,Wire,None,Path,Labeled
2386,2279,210825_218_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_006.png,True
2387,2280,210825_218_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_007.png,True
2388,2281,210825_218_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_218_008.png,True
2389,2282,210825_311_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_001.png,True
2390,2283,210825_311_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_002.png,True
2391,2284,210825_311_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_003.png,True
2392,2286,210825_311_006.png,0,1,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_006.png,True
2393,2287,210825_311_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_007.png,True
2394,2288,210825_311_008.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210825_311_008.png,True
2395,2289,210826_110_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_001.png,True
2396,2291,210826_110_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_003.png,True
2397,2292,210826_110_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_004.png,True
2398,2293,210826_110_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_006.png,True
2399,2294,210826_110_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_007.png,True
2400,2295,210826_110_008.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_110_008.png,True
2401,2296,210826_111_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_001.png,True
2402,2298,210826_111_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_003.png,True
2403,2299,210826_111_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_004.png,True
2404,2300,210826_111_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_006.png,True
2405,2301,210826_111_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_007.png,True
2406,2302,210826_111_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_111_008.png,True
2407,2303,210826_113_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_001.png,True
2408,2304,210826_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_002.png,True
2409,2305,210826_113_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_003.png,True
2410,2306,210826_113_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_004.png,True
2411,2307,210826_113_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_006.png,True
2412,2308,210826_113_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_007.png,True
2413,2309,210826_113_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_113_008.png,True
2414,2310,210826_114_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_114_001.png,True
2415,2311,210826_114_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_114_002.png,True
2416,2312,210826_114_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_114_003.png,True
2417,2313,210826_114_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_114_004.png,True
2418,2314,210826_114_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_114_006.png,True
2419,2315,210826_114_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_114_007.png,True
2420,2316,210826_114_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_114_008.png,True
2421,2317,210826_116_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_116_001.png,True
2422,2318,210826_116_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_116_002.png,True
2423,2319,210826_116_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_116_003.png,True
2424,2320,210826_116_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_116_004.png,True
2425,2322,210826_116_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_116_007.png,True
2426,2323,210826_116_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_116_008.png,True
2427,2324,210826_211_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_211_001.png,True
2428,2325,210826_211_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_211_002.png,True
2429,2326,210826_211_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_211_003.png,True
2430,2327,210826_211_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_211_004.png,True
2431,2328,210826_211_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_211_006.png,True
2432,2329,210826_211_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_211_007.png,True
2433,2330,210826_211_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_211_008.png,True
2434,2331,210826_212_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_212_001.png,True
2435,2332,210826_212_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_212_002.png,True
2436,2333,210826_212_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_212_003.png,True
2437,2334,210826_212_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_212_004.png,True
2438,2335,210826_212_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_212_006.png,True
2439,2336,210826_212_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_212_007.png,True
2440,2337,210826_212_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_212_008.png,True
2441,2338,210826_213_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_213_001.png,True
2442,2339,210826_213_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_213_002.png,True
2443,2340,210826_213_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_213_003.png,True
2444,2341,210826_213_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_213_004.png,True
2445,2343,210826_213_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_213_007.png,True
2446,2344,210826_213_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210826_213_008.png,True
2447,2345,210830_112_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_112_001.png,True
2448,2346,210830_112_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_112_002.png,True
2449,2347,210830_112_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_112_003.png,True
2450,2348,210830_112_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_112_004.png,True
2451,2349,210830_112_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_112_006.png,True
2452,2350,210830_112_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_112_007.png,True
2453,2351,210830_112_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_112_008.png,True
2454,2352,210830_113_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_113_001.png,True
2455,2353,210830_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_113_002.png,True
2456,2354,210830_113_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_113_003.png,True
2457,2355,210830_113_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_113_004.png,True
2458,2356,210830_113_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_113_006.png,True
2459,2357,210830_113_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_113_007.png,True
2460,2358,210830_113_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_113_008.png,True
2461,2359,210830_115_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_115_001.png,True
2462,2360,210830_115_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_115_002.png,True
2463,2361,210830_115_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_115_003.png,True
2464,2362,210830_115_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_115_004.png,True
2465,2363,210830_115_006.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_115_006.png,True
2466,2364,210830_115_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_115_007.png,True
2467,2365,210830_115_008.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_115_008.png,True
2468,2366,210830_211_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_211_001.png,True
2469,2367,210830_211_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_211_002.png,True
2470,2368,210830_211_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_211_003.png,True
2471,2369,210830_211_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_211_004.png,True
2472,2370,210830_211_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_211_006.png,True
2473,2371,210830_211_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_211_007.png,True
2474,2372,210830_211_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_211_008.png,True
2475,2373,210830_212_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_212_001.png,True
2476,2374,210830_212_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_212_002.png,True
2477,2375,210830_212_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_212_003.png,True
2478,2376,210830_212_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_212_004.png,True
2479,2377,210830_212_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_212_006.png,True
2480,2378,210830_212_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_212_007.png,True
2481,2379,210830_212_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_212_008.png,True
2482,2380,210830_213_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_213_001.png,True
2483,2381,210830_213_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_213_002.png,True
2484,2382,210830_213_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_213_003.png,True
2485,2383,210830_213_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_213_004.png,True
2486,2384,210830_213_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_213_006.png,True
2487,2385,210830_213_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_213_007.png,True
2488,2386,210830_213_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_213_008.png,True
2489,2387,210830_214_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_214_001.png,True
2490,2388,210830_214_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_214_002.png,True
2491,2389,210830_214_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_214_003.png,True
2492,2390,210830_214_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_214_004.png,True
2493,2391,210830_214_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_214_006.png,True
2494,2392,210830_214_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_214_007.png,True
2495,2393,210830_214_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_214_008.png,True
2496,2394,210830_217_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_217_001.png,True
2497,2395,210830_217_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_217_002.png,True
2498,2396,210830_217_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_217_003.png,True
2499,2397,210830_217_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_217_004.png,True
2500,2398,210830_217_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_217_006.png,True
2501,2399,210830_217_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_217_007.png,True
2502,2400,210830_217_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_217_008.png,True
2503,2401,210830_218_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_218_001.png,True
2504,2402,210830_218_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_218_002.png,True
2505,2403,210830_218_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_218_003.png,True
2506,2404,210830_218_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_218_004.png,True
2507,2405,210830_218_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_218_006.png,True
2508,2406,210830_218_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_218_007.png,True
2509,2407,210830_218_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_218_008.png,True
2510,2408,210830_219_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_219_001.png,True
2511,2409,210830_219_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_219_002.png,True
2512,2410,210830_219_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_219_003.png,True
2513,2411,210830_219_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_219_004.png,True
2514,2412,210830_219_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_219_006.png,True
2515,2413,210830_219_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_219_007.png,True
2516,2414,210830_219_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_219_008.png,True
2517,2415,210830_220_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_220_001.png,True
2518,2416,210830_220_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_220_002.png,True
2519,2417,210830_220_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_220_003.png,True
2520,2418,210830_220_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_220_004.png,True
2521,2419,210830_220_006.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_220_006.png,True
2522,2420,210830_220_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_220_007.png,True
2523,2421,210830_220_008.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_220_008.png,True
2524,2422,210830_311_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_311_001.png,True
2525,2423,210830_311_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_311_002.png,True
2526,2424,210830_311_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_311_003.png,True
2527,2425,210830_311_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_311_004.png,True
2528,2426,210830_311_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_311_006.png,True
2529,2427,210830_311_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_311_007.png,True
2530,2428,210830_311_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210830_311_008.png,True
2531,2429,210831_111_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_111_001.png,True
2532,2430,210831_111_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_111_002.png,True
2533,2431,210831_111_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_111_003.png,True
2534,2432,210831_111_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_111_004.png,True
2535,2433,210831_111_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_111_006.png,True
2536,2434,210831_111_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_111_007.png,True
2537,2435,210831_111_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_111_008.png,True
2538,2436,210831_112_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_112_001.png,True
2539,2437,210831_112_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_112_002.png,True
2540,2438,210831_112_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_112_003.png,True
2541,2439,210831_112_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_112_004.png,True
2542,2440,210831_112_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_112_006.png,True
2543,2441,210831_112_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_112_007.png,True
2544,2442,210831_112_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_112_008.png,True
2545,2443,210831_113_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_113_001.png,True
2546,2444,210831_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_113_002.png,True
2547,2445,210831_113_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_113_003.png,True
2548,2446,210831_113_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_113_004.png,True
2549,2447,210831_113_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_113_006.png,True
2550,2448,210831_113_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_113_007.png,True
2551,2449,210831_113_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_113_008.png,True
2552,2450,210831_114_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_114_001.png,True
2553,2451,210831_114_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_114_002.png,True
2554,2452,210831_114_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_114_003.png,True
2555,2453,210831_114_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_114_004.png,True
2556,2454,210831_114_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_114_006.png,True
2557,2455,210831_114_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_114_007.png,True
2558,2456,210831_114_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_114_008.png,True
2559,2457,210831_115_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_115_001.png,True
2560,2458,210831_115_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_115_002.png,True
2561,2459,210831_115_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_115_003.png,True
2562,2460,210831_115_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_115_004.png,True
2563,2461,210831_115_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_115_006.png,True
2564,2462,210831_115_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_115_007.png,True
2565,2463,210831_115_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_115_008.png,True
2566,2464,210831_116_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_116_001.png,True
2567,2465,210831_116_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_116_002.png,True
2568,2466,210831_116_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_116_003.png,True
2569,2467,210831_116_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_116_004.png,True
2570,2468,210831_116_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_116_006.png,True
2571,2469,210831_116_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_116_007.png,True
2572,2470,210831_116_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_116_008.png,True
2573,2471,210831_211_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_211_001.png,True
2574,2472,210831_211_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_211_002.png,True
2575,2473,210831_211_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_211_003.png,True
2576,2474,210831_211_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_211_004.png,True
2577,2475,210831_211_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_211_006.png,True
2578,2476,210831_211_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_211_007.png,True
2579,2477,210831_211_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_211_008.png,True
2580,2478,210831_213_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_213_001.png,True
2581,2479,210831_213_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_213_002.png,True
2582,2480,210831_213_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_213_003.png,True
2583,2481,210831_213_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_213_004.png,True
2584,2482,210831_213_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\210831_213_006.png,True
